has_company_logo,has_questions,telecommuting,missing_salary,missing_company_profile,missing_requirements,missing_benefits,missing_education,missing_experience,missing_industry,missing_location,desc_length,req_length,profile_length,red_flag_count,emp_Contract,emp_Full-time,emp_Other,emp_Part-time,emp_Temporary,emp_Unknown
1,0,0,1,0,0,1,0,0,0,0,1071,578,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1133,657,137,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,411,1478,617,1,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1258,481,726,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,1,0,0,776,529,610,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1379,904,1055,1,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,3944,1053,746,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1572,714,684,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,751,0,393,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,0,0,1404,771,747,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,459,402,1187,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
0,0,1,1,1,0,0,1,1,1,0,1082,526,0,0,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,300,182,1068,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,749,0,601,0,False,False,False,False,False,True
1,0,0,1,1,1,1,0,0,0,0,570,0,0,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,10124,0,0,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1272,522,684,0,False,True,False,False,False,False
1,1,1,1,0,1,1,0,0,0,0,4687,0,966,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,705,0,829,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,1,0,613,41,829,0,False,True,False,False,False,False
1,0,0,0,0,0,0,1,1,0,0,1227,171,558,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,0,0,0,1355,0,798,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,660,294,132,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,1,437,654,244,1,False,False,False,False,True,False
1,1,1,1,0,0,0,0,0,0,0,326,984,462,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,1590,311,1073,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1171,2583,1229,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,582,138,0,0,False,False,False,False,False,True
1,1,0,1,1,0,0,0,0,0,0,1700,641,0,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,0,1938,404,0,0,False,False,False,True,False,False
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
1,1,0,1,0,1,1,0,0,0,0,2981,0,539,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,0,0,1317,0,228,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,713,143,1441,0,True,False,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1685,763,384,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,865,1747,699,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,0,0,0,7364,443,1630,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,0,2821,0,1820,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,1124,1311,879,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1938,891,958,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,3241,2732,1049,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,1174,939,1050,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,725,1168,778,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2102,452,1220,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,213,0,638,0,False,False,False,False,False,True
0,0,0,1,1,0,1,1,1,1,0,92,154,0,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,731,804,418,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,0,0,136,598,524,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,0,1,0,4022,1576,1913,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,2423,568,904,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,949,1691,660,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,271,381,1247,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,749,421,445,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1462,690,1110,0,False,False,False,False,False,True
1,0,0,1,0,0,1,1,1,1,0,489,297,333,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,616,762,570,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,693,981,2676,0,False,False,False,False,False,True
1,0,0,1,1,1,1,1,1,1,0,1030,0,0,0,False,False,False,False,False,True
1,0,0,0,0,0,1,1,0,0,0,1758,683,343,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,469,165,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1152,607,684,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1219,780,684,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,587,176,0,1,False,True,False,False,False,False
1,0,0,1,1,0,1,1,1,0,0,1269,381,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1404,736,1264,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2264,311,1025,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,581,483,544,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,3029,84,342,0,False,True,False,False,False,False
1,0,1,1,0,0,0,1,0,0,0,290,233,673,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,3471,355,2206,0,False,True,False,False,False,False
0,1,0,0,1,0,1,0,0,0,0,1515,3698,0,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1385,1064,716,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,5401,1899,1419,0,False,False,False,False,False,True
1,1,0,1,0,1,0,0,1,0,0,395,0,175,0,False,False,True,False,False,False
1,0,0,1,0,0,1,0,0,0,0,2261,682,996,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1217,714,684,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,513,684,134,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1495,33,1194,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,224,585,225,0,False,False,False,False,False,True
0,0,0,1,0,1,1,1,1,0,0,702,0,228,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1640,464,553,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,705,503,321,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,80,75,454,0,False,False,False,False,True,False
1,0,0,0,0,0,1,0,0,0,0,647,2957,2419,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,883,342,487,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,182,1468,310,0,False,False,False,False,False,True
1,1,0,1,0,0,1,0,0,1,0,438,1076,404,0,True,False,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,398,51,0,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,952,736,377,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,2599,0,228,0,False,True,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,3269,812,472,0,False,True,False,False,False,False
1,0,0,0,1,0,1,0,0,1,0,1005,656,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
0,0,0,0,1,0,0,1,0,0,0,941,331,0,0,False,True,False,False,False,False
1,1,1,1,0,0,0,1,1,0,0,1781,620,548,0,True,False,False,False,False,False
0,0,0,1,0,0,1,1,1,1,0,1735,1014,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1823,336,1073,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,998,0,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2204,1040,708,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,1944,501,228,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1378,942,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1564,393,553,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,835,754,552,0,False,True,False,False,False,False
1,0,1,1,0,0,1,1,1,1,0,85,153,575,1,False,False,False,False,False,True
0,0,0,1,0,0,1,1,1,0,0,884,517,697,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1916,444,1025,0,False,True,False,False,False,False
0,1,0,1,1,0,0,0,0,0,0,315,104,0,0,False,True,False,False,False,False
0,0,1,1,1,1,1,0,0,0,0,1016,0,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,438,420,1187,0,False,False,False,False,False,True
1,1,0,1,0,0,1,0,0,0,0,1320,414,554,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1089,574,356,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,1803,1286,1450,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,0,0,0,1321,0,163,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1577,679,417,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,2408,740,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,512,264,651,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1617,977,236,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,889,497,2270,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1422,585,913,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,1589,972,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1298,622,422,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,651,216,129,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,0,0,0,972,526,586,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,3020,897,351,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,2742,723,1050,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1356,32,236,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,0,0,0,1088,0,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,1,0,0,1260,627,1043,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,247,158,53,0,True,False,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,1547,0,228,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,0,0,157,1388,228,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,1404,1294,606,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1048,248,1550,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,1522,272,422,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1523,450,870,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,1,0,1466,45,2790,0,False,False,False,False,True,False
0,0,0,1,1,1,1,1,1,1,0,5406,0,0,0,False,False,False,False,False,True
0,1,0,1,1,0,0,1,1,1,0,577,149,0,1,False,False,False,False,False,True
1,0,0,1,0,0,0,1,0,0,0,726,459,1317,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,809,274,134,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,1,0,1,0,0,0,0,1903,256,0,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,903,937,1050,0,True,False,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,698,163,790,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,2660,690,2206,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,1,0,6239,0,0,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,839,367,603,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1879,1148,614,0,False,True,False,False,False,False
1,1,0,1,0,0,1,0,0,0,0,3471,1526,1505,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,660,247,878,0,False,False,False,False,False,True
1,1,0,1,0,0,0,0,0,0,0,101,150,729,0,False,False,False,True,False,False
1,1,0,1,0,0,0,1,1,1,0,524,466,557,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2022,1552,1989,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,332,578,1247,0,False,False,False,False,False,True
1,0,0,1,0,0,0,0,0,0,0,2741,627,778,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,2465,576,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,456,117,53,0,True,False,False,False,False,False
0,0,0,1,1,0,0,1,1,0,0,845,922,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,971,518,520,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,930,0,228,0,False,True,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,412,1360,549,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1967,1328,684,0,False,False,False,True,False,False
0,0,0,1,1,0,0,1,1,1,0,318,43,0,0,False,False,False,True,False,False
0,0,0,1,1,1,1,1,1,1,0,862,0,0,2,False,False,False,False,False,True
0,1,0,0,1,0,0,0,0,0,0,1005,1467,0,0,False,True,False,False,False,False
0,0,0,1,0,0,1,0,0,0,0,1963,2099,1473,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,0,0,4427,0,1594,0,False,False,False,False,True,False
1,1,0,1,0,0,0,0,1,0,0,472,130,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,868,444,1247,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1895,512,1708,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1978,1302,300,0,False,False,True,False,False,False
1,0,0,0,0,0,1,0,0,0,0,452,459,2790,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,935,102,2494,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1663,638,694,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,0,0,0,1088,0,0,0,False,True,False,False,False,False
1,0,0,1,1,0,0,1,1,1,0,3741,479,0,0,False,False,False,False,False,True
0,1,0,1,1,1,1,1,1,1,0,3632,0,0,0,False,False,False,False,False,True
0,1,0,1,0,0,0,1,0,0,0,308,611,515,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,1,0,2245,1728,228,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1731,677,781,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,0,0,557,946,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,3048,1478,1708,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2276,1299,614,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,697,950,860,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,1360,475,879,0,False,False,False,False,False,True
0,1,0,1,1,0,1,0,0,0,0,2773,765,0,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1711,58,198,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,1,1,0,581,386,996,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,106,4841,1576,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,1,1,0,736,695,1171,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,1,0,2161,1350,879,0,False,False,False,False,False,True
1,1,0,1,0,0,1,1,1,0,0,785,1153,890,0,False,True,False,False,False,False
1,0,0,1,1,1,1,0,0,0,0,2194,0,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1041,746,758,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,1,0,0,291,725,0,0,False,True,False,False,False,False
1,0,0,1,1,1,1,1,1,0,0,1399,0,0,0,True,False,False,False,False,False
1,0,0,1,1,0,0,0,0,0,0,249,125,0,0,False,False,True,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1044,607,726,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,0,0,1206,1525,2289,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1107,675,538,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1363,619,2206,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,2262,1393,684,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1250,292,236,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,458,117,53,0,True,False,False,False,False,False
1,1,0,1,1,0,0,1,0,1,0,1894,225,0,0,False,False,False,True,False,False
0,0,0,1,1,0,0,1,1,0,0,1542,524,0,0,False,True,False,False,False,False
0,0,0,1,1,1,1,1,1,0,0,3570,0,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1523,554,870,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1230,631,2206,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,119,89,236,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,1,881,0,433,0,False,False,True,False,False,False
1,1,0,1,0,1,1,1,1,1,0,178,0,606,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,1,0,856,654,1179,0,False,False,False,False,False,True
1,1,0,1,1,1,0,0,0,0,0,1119,0,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,984,677,610,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,847,691,704,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,1,1659,538,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,2161,1421,1503,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,1759,362,1708,0,False,False,False,False,False,True
1,0,0,1,0,0,0,1,1,0,0,899,962,393,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,685,489,408,0,False,True,False,False,False,False
1,1,1,1,0,0,0,0,0,0,0,2520,219,688,0,False,False,True,False,False,False
1,1,0,1,0,0,0,1,1,1,0,686,944,2425,0,False,False,False,False,False,True
1,0,1,1,0,0,0,0,0,0,0,925,935,968,0,False,False,False,True,False,False
1,1,0,1,0,1,0,0,0,0,0,1408,0,1124,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,764,414,820,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,4250,328,1630,0,False,True,False,False,False,False
0,0,0,1,1,0,1,1,1,1,0,3669,407,0,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,0,1,0,664,70,829,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,904,454,1264,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,149,673,0,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,261,1424,321,0,False,False,False,False,False,True
1,0,0,0,0,0,1,0,0,0,0,585,245,263,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,1,0,1512,29,1177,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,3666,1222,384,0,False,False,False,False,True,False
1,1,0,1,0,0,0,0,0,0,0,329,981,134,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,1,0,896,478,699,0,False,True,False,False,False,False
1,0,0,0,0,1,0,1,0,0,0,2044,0,1628,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,1785,302,538,0,False,False,False,False,False,True
1,0,0,0,0,0,1,1,0,0,0,1671,718,439,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,1013,329,1091,0,False,False,False,False,False,True
1,1,0,1,0,0,0,1,0,0,0,2923,1135,1708,0,False,True,False,False,False,False
0,0,0,0,1,0,0,0,0,0,0,641,549,0,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,862,0,866,0,False,False,False,False,False,True
1,0,0,1,0,0,1,0,0,0,0,1561,1077,684,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1369,557,651,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,1899,1024,1298,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,2417,1194,2065,0,False,True,False,False,False,False
1,0,1,1,0,0,0,0,1,0,0,498,1426,1193,0,False,True,False,False,False,False
0,0,0,1,0,0,0,0,0,0,0,2265,611,250,0,False,True,False,False,False,False
1,1,0,0,0,0,0,1,0,0,0,903,2622,869,0,False,True,False,False,False,False
1,1,0,1,0,1,1,1,1,1,1,246,0,734,0,False,False,False,False,False,True
0,0,0,1,1,0,0,1,0,0,0,1995,290,0,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,1342,437,487,0,False,False,False,True,False,False
1,0,1,1,0,1,1,1,0,0,0,1331,0,416,1,False,True,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,742,3179,649,0,False,True,False,False,False,False
1,0,0,0,0,0,0,1,0,0,0,1133,490,627,0,False,True,False,False,False,False
1,1,0,1,0,0,1,1,1,1,0,1682,513,157,0,False,False,False,False,False,True
1,1,0,1,0,0,1,0,1,0,0,1371,918,1099,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,1,0,0,883,457,0,0,False,False,False,True,False,False
0,1,0,1,1,0,0,1,1,0,0,1541,146,0,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1580,433,904,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,665,44,829,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,1,0,1946,254,0,0,False,False,False,False,False,True
0,0,0,1,1,0,1,1,1,0,0,1717,752,0,0,False,True,False,False,False,False
0,0,0,1,1,0,0,0,0,0,0,1296,534,0,0,True,False,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,209,1652,351,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,0,0,917,0,228,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,0,0,0,2413,939,606,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,1,0,3490,1438,551,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,1927,977,979,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,1377,561,1100,0,False,True,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1467,323,1687,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,0,0,0,1088,855,2140,0,False,True,False,False,False,False
0,0,0,1,0,0,1,1,1,1,0,1178,1273,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,1,0,0,381,130,53,0,True,False,False,False,False,False
1,0,0,1,0,0,1,1,0,0,0,1716,1699,590,0,False,True,False,False,False,False
1,0,0,1,0,0,0,1,1,0,0,619,336,1187,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,0,0,459,402,1187,0,False,False,False,False,False,True
0,0,0,1,1,0,0,0,0,0,0,1074,270,0,1,False,True,False,False,False,False
1,1,0,0,1,1,1,0,0,0,0,933,0,0,0,True,False,False,False,False,False
1,0,0,1,0,0,1,0,0,0,0,389,1232,464,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,1,615,955,509,0,False,False,True,False,False,False
1,0,0,1,0,0,1,0,0,0,1,431,479,1247,0,False,False,True,False,False,False
1,0,0,1,0,0,1,0,0,0,0,1901,1159,684,0,False,True,False,False,False,False
1,0,0,1,0,0,0,0,0,0,0,2421,1829,1063,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,829,0,228,0,False,True,False,False,False,False
1,1,0,1,0,0,0,1,1,1,0,946,779,321,0,False,False,False,False,False,True
1,1,0,0,0,0,0,0,0,0,0,1297,894,603,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,982,775,865,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,506,296,237,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,694,1691,1449,0,False,True,False,False,False,False
1,0,0,1,0,1,1,1,1,1,0,368,0,958,0,False,False,False,False,False,True
1,0,0,1,0,1,1,1,1,0,0,1240,0,1298,0,False,True,False,False,False,False
0,0,0,1,0,1,1,1,1,1,0,1087,0,228,0,False,True,False,False,False,False
1,1,0,0,0,0,0,0,0,0,0,970,958,515,0,False,True,False,False,False,False
0,0,0,1,1,0,0,1,1,1,0,1604,1404,0,0,False,False,False,False,False,True
1,0,1,1,1,0,1,1,1,1,0,389,336,0,0,False,False,False,False,False,True
1,0,0,0,0,0,0,1,0,0,0,981,567,627,0,False,True,False,False,False,False
0,1,0,1,1,0,0,1,1,0,0,1541,146,0,0,False,False,False,False,False,True
1,1,0,1,0,1,1,0,0,0,0,2159,0,586,0,False,True,False,False,False,False
1,0,0,1,0,0,1,1,1,1,0,501,529,1187,0,False,True,False,False,False,False
1,1,0,1,0,0,0,0,0,0,0,825,487,445,0,False,True,False,False,False,False
0,0,0,1,1,0,1,0,0,0,1,912,972,0,0,False,True,False,False,False,False
